245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A positivist account of legal principles /"		"by Kenneth Einar Himma."	"Himma, Kenneth Einar."	"Ph. D."	"University of Washington"	"2001"	"020402s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 424 leaves "		"http://hdl.handle.net/1773/5720;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022849"	"49506056"
"Hartshore's neo-classical theism :"	"an exposition and a theistic evaluation /"	"by Hua Chew Ho."	"Ho, Hua Chew."	"Ph. D."	"University of Washington"	"1985"	"850730s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 348 leaves "			"12323965"
"Virtuous activity is sufficient for happiness and some minimally favorable circumstances are necessary for virtuous activity /"		"Benjamin Hole."	"Hole, Benjamin,author.http://www.wikidata.org/entity/Q107530599"	"Ph. D."	"University of Washington"	"2016"	"170213t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (119 pages)"	"Gardiner, Stephen Mark,degree supervisor.http://www.wikidata.org/entity/Q20900834"	"http://hdl.handle.net/1773/37215"	"972350024"
"Should science be value-free? :"	"rethinking the role of ethical and political values in the justification of scientific theories /"	"Kristen K. Intemann."	"Intemann, Kristen K."	"Ph. D."	"University of Washington"	"2004"	"041101s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 231 leaves "		"http://hdl.handle.net/1773/5716;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131168"	"56885702"
"Obligations to future generations :"	"a critical study of teleological and deontological moral theories /"	"by Nancy Ann Silbergeld Jecker."	"Jecker, Nancy Ann Silbergeld."	"Ph. D."	"University of Washington"	"1986"	"870327s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"276 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8706596"	"15377082"
"Some issues concerning the epistemic value of religious experience /"		"by Andrew V. Jeffrey."	"Jeffrey, Andrew V."	"Ph. D."	"University of Washington"	"1994"	"940729s1994\\\\xx\\\\\\\bmt\\000\0\eng\d"	"ii, 187 leaves "		"http://hdl.handle.net/1773/5697"	"30847882"
"Putting judgment in context :"	"moral particularism and the structure of practical reason /"	"Andrew T. Jordan."	"Jordan, Andrew T."	"Ph. D."	"University of Washington"	"2010"	"110222s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 197 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431667"	"703316579"
"The normative dimensions of state action /"		"Mitchell T. Kaufman."	"Kaufman, Mitchell T.,author."	"Ph. D."	"University of Washington"	"2014"	"150116t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (477 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/25976"	"900302000"
"Dharmakīrti's concept of the Svalakṣaṇa /"		"by Christine Mullikin Keyt."	"Keyt, Christine Mullikin."		"University of Washington"		"800801s1980\\\\xx\\\\\\\bmt\\000\0\eng\d"	"iv, 286 leaves "		"http://hdl.handle.net/1773/5723"	"6576428"
"The significance of an overlapping consensus on human rights /"		"Eunjung Katherine Kim."	"Kim, Eunjung Katherine."	"Ph. D."	"University of Washington"	"2009"	"090911s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 189 leaves "			"436315949"
"Anaxagoras on differentiation and change /"		"by Nicholas Warren Koenig."	"Koenig, Nicholas Warren."		"University of Washington"		"800513s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 297 leaves "			"6313119"
"The most important thing of all :"	"piety, virtue, and politics in Plato's Laws /"	"Aimée Koeplin."	"Koeplin, Aimée."	"Ph. D."	"University of Washington"	"2007"	"070919s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 163 leaves "		"http://hdl.handle.net/1773/5707;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265361"	"173151879"
"The inner event conception of action /"		"by Emilio Mahdad Kosrovani."	"Kosrovani, Emilio Mahdad."	"Ph. D."	"University of Washington"	"1989"	"900417s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"255 leaves "			"21383763"
"Equitably ending the fossil fuel era :"	"climate justice, capital, & the carbon budget /"	"Georges Alexandre Lenferna."	"Lenferna, Georges Alexandre,author.http://www.wikidata.org/entity/Q107529972"	"Ph. D."	"University of Washington"	"2019."	"190517t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (358 pages) :"	"Gardiner, Stephen Mark,degree supervisor.http://www.wikidata.org/entity/Q20900834"	"http://hdl.handle.net/1773/43733"	"1101665244"
"The ideals of law :"	"judging and the Constitution /"	"by Jana Mohr Lone."	"Lone, Jana."	"Ph. D."	"University of Washington"	"1996"	"961213s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 257 leaves "			"36083880"
"Toward the Transcendental Reduction :"	"a reading of Edmund Husserl's Idea /"	"by Terry Logan Mazurak."	"Mazurak, Terry Logan."	"Ph. D."	"University of Washington"	"1982"	"821230s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"291 leaves "			"9092068"
"Rationality and moral responsibility in romantic love /"		"by Noël Merino."	"Merino, Noël."	"Ph. D."	"University of Washington"	"2003"	"031219s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 157 leaves "		"http://hdl.handle.net/1773/5722;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091044"	"53931703"
"Rationality and absolute presuppositions."			"Mintek, Shawn Joseph,1949-"	"Ph. D."	"University of Washington"		"890525s1977\\\\xx\\\\\\\bm\\\000\0\eng\d"	"110 leaves"			"19761592"
"Listening in public :"	"duties of civility in a pluralistic democracy /"	"Brandon L. Morgan-Olsen."	"Morgan-Olsen, Brandon L."	"Ph. D."	"University of Washington"	"2010"	"101222s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 197 pages "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3424275"	"694100905"
"Blaming appropriately /"		"Janice Moskalik."	"Moskalik, Janice,author.http://www.wikidata.org/entity/Q107531260"	"Ph. D."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (163 pages)"	"Roberts, Jean(Jean V.),degree supervisor.http://www.wikidata.org/entity/Q105968284"	"http://hdl.handle.net/1773/38196"	"983467272"
"Perceptual knowledge :"	"explorations and extensions of the Sellarsian framework /"	"David Mitsuo Nixon."	"Nixon, David Mitsuo."	"Ph. D."	"University of Washington"	"2004"	"041222s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 344 pages "		"http://hdl.handle.net/1773/5710;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131209"	"57316011"
"On the continuation of material being /"		"by Mark Gregory Oakes."	"Oakes, Mark Gregory."	"Ph. D."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 220 leaves :"		"http://hdl.handle.net/1773/5717;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952876"	"44037416"
"Moral reasons and motivation :"	"prospects for ethical externalism /"	"by Elizabeth Ann Oljar."	"Oljar, Elizabeth Ann."	"Ph. D."	"University of Washington"	"1996"	"970429s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 230 leaves "		"http://hdl.handle.net/1773/5704"	"36823738"
"Aristotle's theory of perception :"	"physiology and psychology /"	"by Paul James Opperman."	"Opperman, Paul James,1952-"	"Ph. D."	"University of Washington"	"1992"	"930820s1992\\\\xx\\\\\\\bmt\\000\0\eng\d"	"iv, 259 leaves "		"http://hdl.handle.net/1773/5712"	"28662098"
"Should we feel bad about feeling good about immoral art? :"	"an argument in favor of minimal moralism /"	"Stephanie Lynn Patridge."	"Patridge, Stephanie Lynn."	"Ph. D."	"University of Washington"	"2006"	"061114s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 173 leaves "		"http://hdl.handle.net/1773/5719;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3205874"	"75972256"
"Kant's response to Hume on the unity of mind."			"Patten, Steven Crain."	"Ph. D."	"University of Washington"		"890614s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"162 leaves"			"19868213"
"On a cladistic taxonomy of organismic traits /"		"Christopher H. Pearson."	"Pearson, Christopher H.,1973-"	"Ph. D."	"University of Washington"	"2007"	"071009s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 157 leaves "		"http://hdl.handle.net/1773/5714;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265395"	"173855827"
"Consensus and collaboration in contemporary scientific practice /"		"Michelle Trang Pham."	"Pham, Michelle Trang,author.http://www.wikidata.org/entity/Q107145501"	"Ph. D."	"University of Washington"	"2020."	"210427t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 103 pages) :"	"Woody, Andrea,degree supervisor.http://www.wikidata.org/entity/Q105989167"	"http://hdl.handle.net/1773/46544"	"1247949744"
"In search of Thrasymachus :"	"the role of Thrasymachus in the ethical argument of Plato's 'Republic' /"	"by Nils Christian Rauhut."	"Rauhut, Nils Ch."	"Ph. D."	"University of Washington"	"1997"	"971203s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 206 leaves "		"http://hdl.handle.net/1773/5709"	"38034298"
"Immigrant oppression and social justice /"		"Amy Reed-Sandoval."	"Reed-Sandoval, Amy,author."	"Ph. D."	"University of Washington"	"2014"	"141212t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (128 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/26380"	"898086056"
"Hume's moral realism /"		"Gabriela Remow."	"Remow, Gabriela Angelica."	"Ph. D."	"University of Washington"	"2009"	"100119s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 341 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377319"	"500927512"
"Intertheoretic relations in context :"	"details, purpose, and practice /"	"Joseph T. Ricci."	"Ricci, Joseph T.,author."	"Ph. D."	"University of Washington"	"2015"	"150608t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 192 pages) :"	"Woody, Andrea,degree supervisor.http://www.wikidata.org/entity/Q105989167"	"http://hdl.handle.net/1773/33232"	"910852741"
"Time in Physics IV :"	"Aristotle's reductionistic vision in four movements /"	"Anthony Phillip Roark."	"Roark, Tony."	"Ph. D."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 135 leaves :"		"http://hdl.handle.net/1773/5694;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952889"	"44037361"
"Toward a pragmatic ontology of scientific concepts /"		"Olin M. Robus"	"Robus, Olin M.,author."	"Ph. D."	"University of Washington"	"2018"	"180718t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 155 pages) :"	"Woody, Andrea,degree supervisor.http://www.wikidata.org/entity/Q105989167"	"http://hdl.handle.net/1773/41840"	"1044763572"
"The identity of indiscernibles /"		"by John Raymond Russell."	"Russell, John Raymond."		"University of Washington"		"890515s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 198 leaves :"			"19707185"
"Evaluating neural futures :"	"good technoscience and the challenge of co-production /"	"Matthew Sample."	"Sample, Matthew,author.http://www.wikidata.org/entity/Q57754808"	"Ph. D."	"University of Washington"	"2016"	"160914t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 106 pages)"	"Wylie, Alison,degree supervisor.http://www.wikidata.org/entity/Q4727229"	"http://hdl.handle.net/1773/36808"	"958384311"
"The aesthetic appreciation of ruins /"		"Elizabeth Anne Scarbrough."	"Scarbrough, Elizabeth Anne,author.http://www.wikidata.org/entity/Q107531946"	"Ph. D."	"University of Washington"	"2015"	"160425t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 230 pages) :"	"Moore, Ronald(Ronald M.),degree supervisor.http://www.wikidata.org/entity/Q106379765"	"http://hdl.handle.net/1773/35297"	"947724922"
"Expanding the child's range of open futures :"	"a proposed basis for the ethical assessment of parental genetic trait selections /"	"Eric B. Schmidt."	"Schmidt, Eric B."	"Ph. D."	"University of Washington"	"2004"	"050608s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 222 leaves :"		"http://hdl.handle.net/1773/5724;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151659"	"60789107"
"An examination of Robert Boyle's conception of physical causes /"		"Neocles P. Serafimidis."	"Serafimidis, Neocles P."	"Ph. D."	"University of Washington"	"2004"	"041221s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 136 leaves "			"57309374"
"Propositional attitudes and the language of thought /"		"by Clark Christopher Shores."	"Shores, Clark Christopher."	"Ph. D."	"University of Washington"	"1985"	"850925s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"171 leaves "			"12599736"
"The intuitionist argument :"	"a reexamination of the case for ethical intuitionism /"	"by Caroline Joyce Simon."	"Simon, Caroline Joyce."	"Ph. D."	"University of Washington"	"1986"	"860623s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 206 leaves "			"13766935"
"Metaphysical realism and antirealism :"	"an analysis of the contemporary debate /"	"Deborah Colleen Smith."	"Smith, Deborah Colleen."	"Ph. D."	"University of Washington"	"1996"	"971118s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 282 leaves "		"http://hdl.handle.net/1773/5699"	"37964600"
"A leap into darkness :"	"domination and the normative structure of international politics /"	"Patrick Taylor Smith."	"Smith, Patrick Taylor,1982-author."	"Ph. D."	"University of Washington"	"2013."	"140606t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (273 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/24066"	"881115332"
"Toward a linguistic conception of thought /"		"Benjamin J. Stenberg."	"Stenberg, Benjamin J."	"Ph. D."	"University of Washington"	"2006"	"070515s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 316 leaves "		"http://hdl.handle.net/1773/5715;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241957"	"127367618"
"Hume's theory of the passions /"		"Calvin George Stewart."	"Stewart, Calvin George."	"Ph. D."	"University of Washington"	"1974"	"130724s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"126 leaves"			"853621231"
"Scientific practice and analogical reasoning :"	"the problem of ingrained analogy /"	"Andrea Gayle Sullivan-Clarke."	"Sullivan-Clarke, Andrea Gayle,author.http://www.wikidata.org/entity/Q107541893"	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 235 pages) :"	"Wylie, Alison,degree supervisor.http://www.wikidata.org/entity/Q4727229"	"http://hdl.handle.net/1773/34123"	"936736019"
"Constructing and being constructed :"	"relational trans identity and responsibility for microaggressions /"	"Sam Sumpter."	"Sumpter, Sam,author.http://www.wikidata.org/entity/Q107145550"	"Ph. D."	"University of Washington"	"2020."	"210427t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (4 unnumbered pages, 145 pages)"	"Lee, Carole J.,degree supervisor.http://www.wikidata.org/entity/Q96346882"	"http://hdl.handle.net/1773/46545"	"1247949745"
"A logic for disorderly domains /"		"Gwynne Taraska."	"Taraska, Gwynne."	"Ph. D."	"University of Washington"	"2009"	"091230s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 74 leaves :"			"495430364"
"Love in Descartes' metaphysics and moral philosophy /"		"Melanie Tate."	"Tate, Melanie,author.http://www.wikidata.org/entity/Q104829239"	"Ph. D."	"University of Washington"	"2020."	"200919t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (149 pages)"	"Rosenthal, Michael A.,1962-degree supervisor.http://www.wikidata.org/entity/Q59750991"	"http://hdl.handle.net/1773/46154"	"1196247251"
"Virtue and reason in nature /"		"Allen Andrew Thompson."	"Thompson, Allen Andrew."	"Ph. D."	"University of Washington"	"2005"	"051027s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 181 leaves "		"http://hdl.handle.net/1773/5718;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3163410"	"62166066"
"The roles of modeling theory and transformational grammar in the development of a theory of verbal intervention in psychotherapy :"	"a critical analysis of Bandler and Grinder's The Structure of Magic /"	"by Bruce Arthur Tobin."	"Tobin, Bruce A."	"Ph. D."	"University of Washington"	"1983"	"831027s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 194 leaves "			"10063256"
"Intrinsically semantic concepts and the intentionality of propositional attitudes /"		"Sudan A. Turner."	"Turner, Sudan A."	"Ph. D."	"University of Washington"	"2004"	"050426s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 305 leaves "		"http://hdl.handle.net/1773/5721;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3141052"	"59683759"
"The happiness of Plato's philosopher-kings /"		"by Peter J. Vernezze."	"Vernezze, Peter J."	"Ph. D."	"University of Washington"	"1989"	"891120s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 127 leaves "			"20678306"
"Organization and religious participation :"	"solving collective action problems at the congregational level /"	"Jason Wollschleger."	"Wollschleger, Jason."	"Ph. D."	"University of Washington"	"2010"	"110512s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 165 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431664"	"722928298"
"Alan Donagon and the principle of double effect /"		"by Paul Albert Woodward."	"Woodward, Paul Albert."	"Ph. D."	"University of Washington"	"1993"	"940310s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 212 leaves "			"29944829"
